4763424, 10.8802
4765680, 10.8902
4767936, 10.9002
4770192, 10.9102
4772448, 10.9202
4774704, 10.9302
4776960, 10.9402
4779216, 10.9502
4781472, 10.9602
4783728, 10.9702
4785984, 10.9802
4788240, 10.9902
4790496, 11.0002
4792752, 11.0102
4795008, 11.0202
4797264, 11.0302
4799520, 11.0402
4801776, 11.0502
4804032, 11.0602
4806288, 11.0702
4808544, 11.0802
4810800, 11.0902
4813056, 11.1002
4815312, 11.1102
4817568, 11.1202
4819824, 11.1302
4822080, 11.1402
4824336, 11.1502
4826592, 11.1602
4828848, 11.1702
4831104, 11.1802
4833360, 11.1902
4835616, 11.2002
4837872, 11.2102
4840128, 11.2202
4842384, 11.2302
4844640, 11.2402
4846896, 11.2502
4849152, 11.2602
4851408, 11.2702
4853664, 11.2802
4855920, 11.2902
4858176, 11.3002
4860432, 11.3102
4862688, 11.3202
4864944, 11.3302
4867200, 11.3402
4869456, 11.3502
4871712, 11.3602
4873968, 11.3702
4876224, 11.3802
4878480, 11.3902
4880736, 11.4002
4882992, 11.4102
4885248, 11.4202
4887504, 11.4302
4889760, 11.4402
4892016, 11.4502
4894272, 11.4602
4896528, 11.4702
4898784, 11.4802
4901040, 11.4902
4903296, 11.5002
4905552, 11.5102
4907808, 11.5202
4910064, 11.5302
4912320, 11.5402
4914576, 11.5502
4916832, 11.5602
4919088, 11.5702
4921344, 11.5802
4923600, 11.5902
4925856, 11.6002
4928112, 11.6102
4930368, 11.6202
4932624, 11.6302
4934880, 11.6402
4937136, 11.6502
4939392, 11.6602
4941648, 11.6702
4943904, 11.6802
4946160, 11.6902
4948416, 11.7002
4950672, 11.7102
4952928, 11.7202
4955184, 11.7302
4957440, 11.7402
4959696, 11.7502
4961952, 11.7602
4964208, 11.7702
4966464, 11.7802
4968720, 11.7902
4970976, 11.8002
4973232, 11.8102
4975488, 11.8202
4977744, 11.8302
4980000, 11.8402
4982256, 11.8502
4984512, 11.8602
4986768, 11.8702
4989024, 11.8802
4991280, 11.8902
4993536, 11.9002
4995792, 11.9102
4998048, 11.9202
5000304, 11.9302
5002560, 11.9402
5004816, 11.9502
5007072, 11.9602
5009328, 11.9702
5011584, 11.9802
5013840, 11.9902
5016096, 12.0002
5018352, 12.0102
5020608, 12.0202
5022864, 12.0302
5025120, 12.0402
5027376, 12.0502
5029632, 12.0602
5031888, 12.0702
5034144, 12.0802
5036400, 12.0902
5038656, 12.1002
5040912, 12.1102
5043168, 12.1202
5045424, 12.1302
5047680, 12.1402
5049936, 12.1502
5052192, 12.1602
5054448, 12.1702
5056704, 12.1802
5058960, 12.1902
5061216, 12.2002
5063472, 12.2102
5065728, 12.2202
5067984, 12.2302
5070240, 12.2402
5072496, 12.2502
5074752, 12.2602
5077008, 12.2702
5079264, 12.2802
5081520, 12.2902
5083776, 12.3002
5086032, 12.3102
5088288, 12.3202
5090544, 12.3302
5092800, 12.3402
5095056, 12.3502
5097312, 12.3602
5099568, 12.3702
5101824, 12.3802
5104080, 12.3902
5106336, 12.4002
5108592, 12.4102
5110848, 12.4202
5113104, 12.4302
5115360, 12.4402
5117616, 12.4502
5119872, 12.4602
5122128, 12.4702
5124384, 12.4802
5126640, 12.4902
5128896, 12.5002
5131152, 12.5102
5133408, 12.5202
5135664, 12.5302
5137920, 12.5402
5140176, 12.5502
5142432, 12.5602
5144688, 12.5702
5146944, 12.5802
5149200, 12.5902
5151456, 12.6002
5153712, 12.6102
5155968, 12.6202
5158224, 12.6302
5160480, 12.6402
5162736, 12.6502
5164992, 12.6602
5167248, 12.6702
5169504, 12.6802
5171760, 12.6902
5174016, 12.7002
5176272, 12.7102
5178528, 12.7202
5180784, 12.7302
5183040, 12.7402
5185296, 12.7502
5187552, 12.7602
5189808, 12.7702
5192064, 12.7802
5194320, 12.7902
5196576, 12.8002
5198832, 12.8102
5201088, 12.8202
5203344, 12.8302
5205600, 12.8402
5207856, 12.8502
5210112, 12.8602
5212368, 12.8702
5214624, 12.8802
5216880, 12.8902
